index,keywordsvec,Freq
18683,26581,1
18684,26582,1
18685,26583,1
18686,26584,1
18687,26585,1
18688,26586,1
18689,26587,1
18690,26588,1
18691,26589,1
18692,2659,1
18693,26590,1
18694,26591,1
18695,26592,1
18696,26593,1
18697,26594,1
18698,26595,1
18699,26596,1
18700,26597,1
18701,26598,1
18702,26599,1
18703,266,1
18704,2660,1
18705,26600,1
18706,26601,1
18707,26602,1
18708,26603,1
18709,26604,1
18710,26605,1
18711,26606,1
18712,26607,1
18713,26608,1
18714,26609,1
18715,2661,1
18716,26610,1
18717,26611,1
18718,26612,1
18719,26613,1
18720,26614,1
18721,26615,1
18722,26616,1
18723,26617,1
18724,26618,1
18725,26619,1
18726,2662,1
18727,26620,1
18728,26621,1
18729,26622,1
18730,26623,1
18731,26624,1
18732,26625,1
18733,26626,1
18734,26627,1
18735,26628,1
18736,26629,1
18737,2663,1
18738,26630,1
18739,26631,1
18740,26632,1
18741,26633,1
18742,26634,1
18743,26635,1
18744,26636,1
18745,26637,1
18746,26638,1
18747,26639,1
18748,2664,1
18749,26640,1
18750,26641,1
18751,26642,1
18752,26643,1
18753,26644,1
18754,26645,1
18755,26646,1
18756,26647,1
18757,26648,1
18758,26649,1
18759,2665,1
18760,26650,1
18761,26651,1
18762,26652,1
18763,26653,1
18764,26654,1
18765,26655,1
18766,26656,1
18767,26657,1
18768,26658,1
18769,26659,1
18770,2666,1
18771,26660,1
18772,26661,1
18773,26662,1
18774,26663,1
18775,26664,1
18776,26665,1
18777,26666,1
18778,26667,1
18779,26668,1
18780,26669,1
18781,2667,1
18782,26670,1
18783,26671,1
18784,26672,1
18785,26673,1
18786,26674,1
18787,26675,1
18788,26676,1
18789,26677,1
18790,26678,1
18791,26679,1
18792,2668,1
18793,26680,1
18794,26681,1
18795,26682,1
18796,26683,1
18797,26684,1
18798,26685,1
18799,26686,1
18800,26687,1
18801,26688,1
18802,26689,1
18803,2669,1
18804,26690,1
18805,26691,1
18806,26692,1
18807,26693,1
18808,26694,1
18809,26695,1
18810,26696,1
18811,26697,1
18812,26698,1
18813,26699,1
18815,2670,1
18816,26700,1
18817,26701,1
18818,26702,1
18819,26703,1
18820,26704,1
18821,26705,1
18822,26706,1
18823,26707,1
18824,26708,1
18825,26709,1
18826,2671,1
18827,26710,1
18828,26711,1
18829,26712,1
18830,26713,1
18831,26714,1
18832,26715,1
18833,26716,1
18834,26717,1
18835,26718,1
18836,26719,1
18837,2672,1
18838,26720,1
18839,26721,1
18840,26722,1
18841,26723,1
18842,26724,1
18843,26725,1
18844,26726,1
18845,26727,1
18846,26728,1
18847,26729,1
18848,2673,1
18849,26730,1
18850,26731,1
18851,26732,1
18852,26733,1
18853,26734,1
18854,26735,1
18855,26736,1
18856,26737,1
18857,26738,1
18858,26739,1
18859,2674,1
18860,26740,1
18861,26741,1
18862,26742,1
18863,26743,1
18864,26744,1
18865,26745,1
18866,26746,1
18867,26747,1
18868,26748,1
18869,26749,1
18870,2675,1
18871,26750,1
18872,26751,1
18873,26752,1
18874,26753,1
18875,26754,1
18876,26755,1
18877,26756,1
18878,26757,1
18879,26758,1
18880,26759,1
18881,2676,1
18882,26760,1
18883,26761,1
18884,26762,1
18885,26763,1
18886,26764,1
18887,26765,1
18888,26766,1
18889,26767,1
18890,26768,1
18891,26769,1
18892,2677,1
18893,26770,1
18894,26771,1
18895,26772,1
18896,26773,1
18897,26774,1
18898,26775,1
18899,26776,1
18900,26777,1
18901,26778,1
18902,26779,1
18903,2678,1
18904,26780,1
18905,26781,1
18906,26782,1
18907,26783,1
18908,26784,1
18909,26785,1
18910,26786,1
18911,26787,1
18912,26788,1
18913,26789,1
18914,2679,1
18915,26790,1
18916,26791,1
18917,26792,1
18918,26793,1
18919,26794,1
18920,26795,1
18921,26796,1
18922,26797,1
18923,26798,1
18924,26799,1
18925,268,1
18926,2680,1
18927,26800,1
18928,26801,1
18929,26802,1
18930,26803,1
18931,26804,1
18932,26805,1
18933,26806,1
18934,26807,1
18935,26808,1
18936,26809,1
18937,2681,1
18938,26810,1
18939,26811,1
18940,26812,1
18941,26813,1
18942,26814,1
18943,26815,1
18944,26816,1
18945,26817,1
18946,26818,1
18947,26819,1
18948,2682,1
18949,26820,1
18950,26821,1
18951,26822,1
18952,26823,1
18953,26824,1
18954,26825,1
18955,26826,1
18956,26827,1
18957,26828,1
18958,26829,1
18959,2683,1
18960,26830,1
18961,26831,1
18962,26832,1
18963,26833,1
18964,26834,1
18965,26835,1
18966,26836,1
18967,26837,1
18968,26838,1
18969,26839,1
18970,2684,1
18971,26840,1
18972,26841,1
18973,26842,1
18974,26843,1
18975,26844,1
18976,26845,1
18977,26846,1
18978,26847,1
18979,26848,1
18980,26849,1
18981,2685,1
18982,26850,1
18983,26851,1
18984,26852,1
18985,26853,1
18986,26854,1
18987,26855,1
18988,26856,1
18989,26857,1
18990,26858,1
18991,26859,1
18992,2686,1
18993,26860,1
18994,26861,1
18995,26862,1
18996,26863,1
18997,26864,1
18998,26865,1
18999,26866,1
19000,26867,1
19001,26868,1
19002,26869,1
19003,2687,1
19004,26870,1
19005,26871,1
19006,26872,1
19007,26873,1
19008,26874,1
19009,26875,1
19010,26876,1
19011,26877,1
19012,26878,1
19013,26879,1
19014,2688,1
19015,26880,1
19016,26881,1
19017,26882,1
19018,26883,1
19019,26884,1
19020,26885,1
19021,26886,1
19022,26887,1
19023,26888,1
19024,26889,1
19025,2689,1
19026,26890,1
19027,26891,1
19028,26892,1
19029,26893,1
19030,26894,1
19031,26895,1
19032,26896,1
19033,26897,1
19034,26898,1
19035,26899,1
19036,269,1
19037,2690,1
19038,26900,1
19039,26901,1
19040,26902,1
19041,26903,1
19042,26904,1
19043,26905,1
19044,26906,1
19045,26907,1
19046,26908,1
19047,26909,1
19048,2691,1
19049,26910,1
19050,26911,1
19051,26912,1
19052,26913,1
19053,26914,1
19054,26915,1
19055,26916,1
19056,26917,1
19057,26918,1
19058,26919,1
19059,2692,1
19060,26920,1
19061,26921,1
19062,26922,1
19063,26923,1
19064,26924,1
19065,26925,1
19066,26926,1
19067,26927,1
19068,26928,1
19069,26929,1
19070,2693,1
19071,26930,1
19072,26931,1
19073,26932,1
19074,26933,1
19075,26934,1
19076,26935,1
19077,26936,1
19078,26937,1
19079,26938,1
19080,26939,1
19081,2694,1
19082,26940,1
19083,26941,1
19084,26942,1
19085,26943,1
19086,26944,1
19087,26945,1
19088,26946,1
19089,26947,1
19090,26948,1
19091,26949,1
19092,2695,1
19093,26950,1
19094,26951,1
19095,26952,1
19096,26953,1
19097,26954,1
19098,26955,1
19099,26956,1
19100,26957,1
19101,26958,1
19102,26959,1
19103,2696,1
19104,26960,1
19105,26961,1
19106,26962,1
19107,26963,1
19108,26964,1
19109,26965,1
19110,26966,1
19111,26967,1
19112,26968,1
19113,26969,1
19114,2697,1
19115,26970,1
19116,26971,1
19117,26972,1
19118,26973,1
19119,26974,1
19120,26975,1
19121,26976,1
19122,26977,1
19123,26978,1
19124,26979,1
19125,2698,1
19126,26980,1
19127,26981,1
19128,26982,1
19129,26983,1
19130,26984,1
19131,26985,1
19132,26986,1
19133,26987,1
19134,26988,1
19135,26989,1
19136,2699,1
19137,26990,1
19138,26991,1
19139,26992,1
19140,26993,1
19141,26994,1
19142,26995,1
19143,26996,1
19144,26997,1
19145,26998,1
19146,26999,1
19149,2700,1
19150,27000,1
19151,27001,1
19152,27002,1
19153,27003,1
19154,27004,1
19155,27005,1
19156,27006,1
19157,27007,1
19158,27008,1
19159,27009,1
19160,2701,1
19161,27010,1
19162,27011,1
19163,27012,1
19164,27013,1
19165,27014,1
19166,27015,1
19167,27016,1
19168,27017,1
19169,27018,1
19170,27019,1
19171,2702,1
19172,27020,1
19173,27021,1
19174,27022,1
19175,27023,1
19176,27024,1
19177,27025,1
19178,27026,1
19179,27027,1
19180,27028,1
19181,27029,1
19182,2703,1
19183,27030,1
19184,27031,1
19185,27032,1
19186,27033,1
19187,27034,1
19188,27035,1
19189,27036,1
19190,27037,1
19191,27038,1
19192,27039,1
19193,2704,1
19194,27040,1
19195,27041,1
19196,27042,1
19197,27043,1
19198,27044,1
19199,27045,1
19200,27046,1
19201,27047,1
19202,27048,1
19203,27049,1
19204,2705,1
19205,27050,1
19206,27051,1
19207,27052,1
19208,27053,1
19209,27054,1
19210,27055,1
19211,27056,1
19212,27057,1
19213,27058,1
19214,27059,1
19215,2706,1
19216,27060,1
19217,27061,1
19218,27062,1
19219,27063,1
19220,27064,1
19221,27065,1
19222,27066,1
19223,27067,1
19224,27068,1
19225,27069,1
19226,2707,1
19227,27070,1
19228,27071,1
19229,27072,1
19230,27073,1
19231,27074,1
19232,27075,1
19233,27076,1
19234,27077,1
19235,27078,1
19236,27079,1
19237,2708,1
19238,27080,1
19239,27081,1
19240,27082,1
19241,27083,1
19242,27084,1
19243,27085,1
19244,27086,1
19245,27087,1
19246,27088,1
19247,27089,1
19248,2709,1
19249,27090,1
19250,27091,1
19251,27092,1
19252,27093,1
19253,27094,1
19254,27095,1
19255,27096,1
19256,27097,1
19257,27098,1
19258,27099,1
19259,271,1
19260,2710,1
19261,27100,1
19262,27101,1
19263,27102,1
19264,27103,1
19265,27104,1
19266,27105,1
19267,27106,1
19268,27107,1
19269,27108,1
19270,27109,1
19271,2711,1
19272,27110,1
19273,27111,1
19274,27112,1
19275,27113,1
19276,27114,1
19277,27115,1
19278,27116,1
19279,27117,1
19280,27118,1
19281,27119,1
19282,2712,1
19283,27120,1
19284,27121,1
19285,27122,1
19286,27123,1
19287,27124,1
19288,27125,1
19289,27126,1
19290,27127,1
19291,27128,1
19292,27129,1
19293,2713,1
19294,27130,1
19295,27131,1
19296,27132,1
19297,27133,1
19298,27134,1
19299,27135,1
19300,27136,1
19301,27137,1
19302,27138,1
19303,27139,1
19304,2714,1
19305,27140,1
19306,27141,1
19307,27142,1
19308,27143,1
19309,27144,1
19310,27145,1
19311,27146,1
19312,27147,1
19313,27148,1
19314,27149,1
19315,2715,1
19316,27150,1
19317,27151,1
19318,27152,1
19319,27153,1
19320,27154,1
19321,27155,1
19322,27156,1
19323,27157,1
19324,27158,1
19325,27159,1
19326,2716,1
19327,27160,1
19328,27161,1
19329,27162,1
19330,27163,1
19331,27164,1
19332,27165,1
19333,27166,1
19334,27167,1
19335,27168,1
19336,27169,1
19337,2717,1
19338,27170,1
19339,27171,1
19340,27172,1
19341,27173,1
19342,27174,1
19343,27175,1
19344,27176,1
19345,27177,1
19346,27178,1
19347,27179,1
19348,2718,1
19349,27180,1
19350,27181,1
19351,27182,1
19352,27183,1
19353,27184,1
19354,27185,1
19355,27186,1
19356,27187,1
19357,27188,1
19358,27189,1
19359,2719,1
19360,27190,1
19361,27191,1
19362,27192,1
19363,27193,1
19364,27194,1
19365,27195,1
19366,27196,1
19367,27197,1
19368,27198,1
19369,27199,1
19370,272,1
19371,2720,1
19372,27200,1
19373,27201,1
19374,27202,1
19375,27203,1
19376,27204,1
19377,27205,1
19378,27206,1
19379,27207,1
19380,27208,1
19381,27209,1
19382,2721,1
19383,27210,1
19384,27211,1
19385,27212,1
19386,27213,1
19387,27214,1
19388,27215,1
19389,27216,1
19390,27217,1
19391,27218,1
19392,27219,1
19393,2722,1
19394,27220,1
19395,27221,1
19396,27222,1
19397,27223,1
19398,27224,1
19399,27225,1
19400,27226,1
19401,27227,1
19402,27228,1
19403,27229,1
19404,2723,1
19405,27230,1
19406,27231,1
19407,27232,1
19408,27233,1
19409,27234,1
19410,27235,1
19411,27236,1
19412,27237,1
19413,27238,1
19414,27239,1
19415,2724,1
19416,27240,1
19417,27241,1
19418,27242,1
19419,27243,1
19420,27244,1
19421,27245,1
19422,27246,1
19423,27247,1
19424,27248,1
19425,27249,1
19426,2725,1
19427,27250,1
19428,27251,1
19429,27252,1
19430,27253,1
19431,27254,1
19432,27255,1
19433,27256,1
19434,27257,1
19435,27258,1
19436,27259,1
19437,2726,1
19438,27260,1
19439,27261,1
19440,27262,1
19441,27263,1
19442,27264,1
19443,27265,1
19444,27266,1
19445,27267,1
19446,27268,1
19447,27269,1
19448,2727,1
19449,27270,1
19450,27271,1
19451,27272,1
19452,27273,1
19453,27274,1
19454,27275,1
19455,27276,1
19456,27277,1
19457,27278,1
19458,27279,1
19459,2728,1
19460,27280,1
19461,27281,1
19462,27282,1
19463,27283,1
19464,27284,1
19465,27285,1
19466,27286,1
19467,27287,1
19468,27288,1
19469,27289,1
19470,2729,1
19471,27290,1
19472,27291,1
19473,27292,1
19474,27293,1
19475,27294,1
19476,27295,1
19477,27296,1
19478,27297,1
19479,27298,1
19480,27299,1
19481,273,1
19482,2730,1
19483,27300,1
19484,27301,1
19485,27302,1
19486,27303,1
19487,27304,1
19488,27305,1
19489,27306,1
19490,27307,1
19491,27308,1
19492,27309,1
19493,2731,1
19494,27310,1
19495,27311,1
19496,27312,1
19497,27313,1
19498,27314,1
19499,27315,1
19500,27316,1
19501,27317,1
19502,27318,1
19503,27319,1
19504,2732,1
19505,27320,1
19506,27321,1
19507,27322,1
19508,27323,1
19509,27324,1
19510,27325,1
19511,27326,1
19512,27327,1
19513,27328,1
19514,27329,1
19515,2733,1
19516,27330,1
19517,27331,1
19518,27332,1
19519,27333,1
19520,27334,1
19521,27335,1
19522,27336,1
19523,27337,1
19524,27338,1
19525,27339,1
19526,2734,1
19527,27340,1
19528,27341,1
19529,27342,1
19530,27343,1
19531,27344,1
19532,27345,1
19533,27346,1
19534,27347,1
19535,27348,1
19536,27349,1
19537,2735,1
19538,27350,1
19539,27351,1
19540,27352,1
19541,27353,1
19542,27354,1
19543,27355,1
19544,27356,1
19545,27357,1
19546,27358,1
19547,27359,1
19548,2736,1
19549,27360,1
19550,27361,1
19551,27362,1
19552,27363,1
19553,27364,1
19554,27365,1
19555,27366,1
19556,27367,1
19557,27368,1
19558,27369,1
19559,2737,1
19560,27370,1
19561,27371,1
19562,27372,1
19563,27373,1
19564,27374,1
19565,27375,1
19566,27376,1
19567,27377,1
19568,27378,1
19569,27379,1
19570,2738,1
19571,27380,1
19572,27381,1
19573,27382,1
19574,27383,1
19575,27384,1
19576,27385,1
19577,27386,1
19578,27387,1
19579,27388,1
19580,27389,1
19581,2739,1
19582,27390,1
19583,27391,1
19584,27392,1
19585,27393,1
19586,27394,1
19587,27395,1
19588,27396,1
19589,27397,1
19590,27398,1
19591,27399,1
19592,274,1
19593,2740,1
19594,27400,1
19595,27401,1
19596,27402,1
19597,27403,1
19598,27404,1
19599,27405,1
19600,27406,1
19601,27407,1
19602,27408,1
19603,27409,1
19604,2741,1
19605,27410,1
19606,27411,1
19607,27412,1
19608,27413,1
19609,27414,1
19610,27415,1
19611,27416,1
19612,27417,1
19613,27418,1
19614,27419,1
19615,2742,1
19616,27420,1
19617,27421,1
19618,27422,1
19619,27423,1
19620,27424,1
19621,27425,1
19622,27426,1
19623,27427,1
19624,27428,1
19625,27429,1
19626,2743,1
19627,27430,1
19628,27431,1
19629,27432,1
19630,27433,1
19631,27434,1
19632,27435,1
19633,27436,1
19634,27437,1
19635,27438,1
19636,27439,1
19637,2744,1
19638,27440,1
19639,27441,1
19640,27442,1
19641,27443,1
19642,27444,1
19643,27445,1
19644,27446,1
19645,27447,1
19646,27448,1
19647,27449,1
19648,2745,1
19649,27450,1
19650,27451,1
19651,27452,1
19652,27453,1
19653,27454,1
19654,27455,1
19655,27456,1
19656,27457,1
19657,27458,1
19658,27459,1
19659,2746,1
19660,27460,1
19661,27461,1
19662,27462,1
19663,27463,1
19664,27464,1
19665,27465,1
19666,27466,1
19667,27467,1
19668,27468,1
19669,27469,1
19670,2747,1
19671,27470,1
19672,27471,1
19673,27472,1
19674,27473,1
19675,27474,1
19676,27475,1
19677,27476,1
19678,27477,1
19679,27478,1
19680,27479,1
19681,2748,1
19682,27480,1
19683,27481,1
19684,27482,1
19685,27483,1
19686,27484,1
19687,27485,1
19688,27486,1
19689,27487,1
19690,27488,1
19691,27489,1
19692,2749,1
19693,27490,1
19694,27491,1
19695,27492,1
19696,27493,1
19697,27494,1
19698,27495,1
19699,27496,1
19700,27497,1
19701,27498,1
19702,27499,1
19703,275,1
19704,2750,1
19705,27500,1
19706,27501,1
19707,27502,1
19708,27503,1
19709,27504,1
19710,27505,1
19711,27506,1
19712,27507,1
19713,27508,1
19714,27509,1
19715,2751,1
19716,27510,1
19717,27511,1
19718,27512,1
19719,27513,1
19720,27514,1
19721,27515,1
19722,27516,1
19723,27517,1
19724,27518,1
19725,27519,1
19726,2752,1
19727,27520,1
19728,27521,1
19729,27522,1
19730,27523,1
19731,27524,1
19732,27525,1
19733,27526,1
19734,27527,1
19735,27528,1
19736,27529,1
19737,2753,1
19738,27530,1
19739,27531,1
19740,27532,1
19741,27533,1
19742,27534,1
19743,27535,1
19744,27536,1
19745,27537,1
19746,27538,1
19747,27539,1
19748,2754,1
19749,27540,1
19750,27541,1
19751,27542,1
19752,27543,1
19753,27544,1
19754,27545,1
19755,27546,1
19756,27547,1
19757,27548,1
19758,27549,1
19759,2755,1
19760,27550,1
19761,27551,1
19762,27552,1
19763,27553,1
19764,27554,1
19765,27555,1
19766,27556,1
19767,27557,1
19768,27558,1
19769,27559,1
19770,2756,1
19771,27560,1
19772,27561,1
19773,27562,1
19774,27563,1
19775,27564,1
19776,27565,1
19777,27566,1
19778,27567,1
19779,27568,1
19780,27569,1
19781,2757,1
19782,27570,1
19783,27571,1
19784,27572,1
19785,27573,1
19786,27574,1
19787,27575,1
19788,27576,1
19789,27577,1
19790,27578,1
19791,27579,1
19792,2758,1
19793,27580,1
19794,27581,1
19795,27582,1
19796,27583,1
19797,27584,1
19798,27585,1
19799,27586,1
19800,27587,1
19801,27588,1
19802,27589,1
19803,2759,1
19804,27590,1
19805,27591,1
19806,27592,1
19807,27593,1
19808,27594,1
19809,27595,1
19810,27596,1
19811,27597,1
19812,27598,1
19813,27599,1
19814,276,1
19815,2760,1
19816,27600,1
19817,27601,1
19818,27602,1
19819,27603,1
19820,27604,1
19821,27605,1
19822,27606,1
19823,27607,1
19824,27608,1
19825,27609,1
19826,2761,1
19827,27610,1
19828,27611,1
19829,27612,1
19830,27613,1
19831,27614,1
19832,27615,1
19833,27616,1
19834,27617,1
19835,27618,1
19836,27619,1
19837,2762,1
19838,27620,1
19839,27621,1
19840,27622,1
19841,27623,1
19842,27624,1
19843,27625,1
19844,27626,1
19845,27627,1
19846,27628,1
19847,27629,1
19848,2763,1
19849,27630,1
19850,27631,1
19851,27632,1
19852,27633,1
19853,27634,1
19854,27635,1
19855,27636,1
19856,27637,1
19857,27638,1
19858,27639,1
19859,2764,1
19860,27640,1
19861,27641,1
19862,27642,1
19863,27643,1
19864,27644,1
19865,27645,1
19866,27646,1
19867,27647,1
19868,27648,1
19869,27649,1
19870,2765,1
19871,27650,1
19872,27651,1
19873,27652,1
19874,27653,1
19875,27654,1
19876,27655,1
19877,27656,1
19878,27657,1
19879,27658,1
19880,27659,1
19881,2766,1
19882,27660,1
19883,27661,1
19884,27662,1
19885,27663,1
19886,27664,1
19887,27665,1
19888,27666,1
19889,27667,1
19890,27668,1
19891,27669,1
19892,2767,1
19893,27670,1
19894,27671,1
19895,27672,1
19896,27673,1
19897,27674,1
19898,27675,1
19899,27676,1
19900,27677,1
19901,27678,1
19902,27679,1
19903,2768,1
19904,27680,1
19905,27681,1
19906,27682,1
19907,27683,1
19908,27684,1
19909,27685,1
19910,27686,1
19911,27687,1
19912,27688,1
19913,27689,1
19914,2769,1
19915,27690,1
19916,27691,1
19917,27692,1
19918,27693,1
19919,27694,1
19920,27695,1
19921,27696,1
19922,27697,1
19923,27698,1
19924,27699,1
19925,277,1
19926,2770,1
19927,27700,1
19928,27701,1
19929,27702,1
19930,27703,1
19931,27704,1
19932,27705,1
19933,27706,1
19934,27707,1
19935,27708,1
19936,27709,1
19937,2771,1
19938,27710,1
19939,27711,1
19940,27712,1
19941,27713,1
19942,27714,1
19943,27715,1
19944,27716,1
19945,27717,1
19946,27718,1
19947,27719,1
19948,2772,1
19949,27720,1
19950,27721,1
19951,27722,1
19952,27723,1
19953,27724,1
19954,27725,1
19955,27726,1
19956,27727,1
19957,27728,1
